CustomerID,Country,State,City,Zip Code,Phone Number,Lat Long,Gender,Senior Citizen,Age,Birthday,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Number of Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Churn Reason,Name,Churn Score
1456-TWCGB,United States,California,Bakersfield,93309,555-619-9877,"35.342891, -119.064803",Male,No,36,6/6,No,No,4,Yes,No,,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,208.45,0,3272,,Renee Martinez,33
0587-DMGBH,United States,California,Willows,95988,555-138-2111,"39.493991, -122.286363",Female,No,53,7/28,No,No,8,Yes,No,,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.85,365.55,1,2269,Competitor offered higher download speeds,Inez Baker,88
8707-HOEDG,United States,California,Palmdale,93552,555-276-8566,"34.557711, -118.029441",Female,No,19,8/22,Yes,Yes,70,Yes,Yes,1,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.2,7689.8,0,4098,,Sam Nguyen,63
4397-FRLTA,United States,California,Corona,92883,555-765-7869,"33.762351, -117.488725",Female,No,36,6/28,No,No,4,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,84.5,0,5535,,Stacy Caudle,38
3806-YAZOV,United States,California,Lagunitas,94938,555-913-6570,"38.021772, -122.691744",Female,No,62,1/23,No,No,3,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,56,0,3010,,Eva Steed,42
2123-AGEEN,United States,California,Millbrae,94030,555-743-8318,"37.601248, -122.403099",Female,Yes,95,1/6,No,No,7,Yes,No,,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,609.65,0,2107,,Richard Strahle,77
6620-JDYNW,United States,California,Leggett,95585,555-236-9018,"39.873371, -123.741474",Female,No,56,12/22,No,No,18,Yes,Yes,4,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.6,1156.35,0,4459,,Edith Vogt,55
1171-TYKUR,United States,California,Los Angeles,90010,555-429-9148,"34.062125, -118.315709",Male,No,39,10/2,Yes,No,47,Yes,Yes,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.4,1139.2,0,3159,,Renee Rankin,27
9889-TMAHG,United States,California,Fremont,94539,555-718-4484,"37.516791, -121.899117",Male,Yes,89,1/14,No,No,8,Yes,No,,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,832.35,1,5084,Competitor had better devices,Connie Jones,81
0188-GWFLE,United States,California,Redwood City,94065,555-448-5196,"37.527497, -122.230941",Male,No,36,1/9,No,No,2,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,33.7,0,4978,,Susan Watts,80
3669-WHAFY,United States,California,Whittier,90604,555-399-6598,"33.929704, -118.01208",Female,No,36,3/31,Yes,No,71,Yes,Yes,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8078.1,0,4144,,Joyce Turbacuski,78
6689-TCZHQ,United States,California,Claremont,91711,555-587-6088,"34.127621, -117.717863",Female,Yes,88,4/30,No,No,5,Yes,No,,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.95,378.4,1,4054,Attitude of support person,Keith Dorschner,67
6005-OBZPH,United States,California,Ludlow,92338,555-685-9333,"34.702766, -116.093376",Female,Yes,105,5/5,No,No,26,Yes,Yes,5,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,2277.65,1,4074,Price too high,Frankie Gray,69
2296-DKZFP,United States,California,San Francisco,94118,555-426-7464,"37.781304, -122.461522",Female,No,57,8/21,Yes,No,65,Yes,No,,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71,4386.2,0,6308,,Victoria Rasmussen,42
1958-RNRKS,United States,California,El Segundo,90245,555-294-4274,"33.917145, -118.401554",Male,No,18,9/13,Yes,No,30,Yes,Yes,3,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.9,1441.95,0,3712,,Debbie Hutcherson,71
8272-ONJLV,United States,California,San Diego,92123,555-975-3845,"32.808814, -117.134694",Male,No,22,12/13,No,No,12,Yes,No,,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.7,1184,0,5527,,Kathleen Wright,69
5357-TZHPP,United States,California,Wheatland,95692,555-452-4526,"39.043387, -121.409837",Male,Yes,67,3/20,No,No,9,Yes,Yes,2,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.4,732.5,1,5745,Competitor offered higher download speeds,Gladys Ferguson,92
3712-PKXZA,United States,California,Glendale,91201,555-113-4920,"34.17051, -118.289463",Male,No,28,5/23,Yes,No,61,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252,0,5110,,Betty Davis,59
4189-NAKJS,United States,California,Murphys,95247,555-702-1631,"38.147852, -120.440124",Male,No,23,4/6,No,No,26,Yes,Yes,4,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),51.55,1295.4,0,3130,,Keith Whalen,54
0137-OCGAB,United States,California,Fairfield,94533,555-471-5416,"38.287136, -122.02711",Female,No,30,12/28,No,No,1,Yes,Yes,2,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.2,80.2,1,3056,Lack of affordable download/upload speed,Rebecca Fitzgerald,26
7503-MIOGA,United States,California,Shandon,93461,555-899-3366,"35.634488, -120.293534",Female,Yes,78,6/18,Yes,No,72,Yes,Yes,2,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.85,6697.35,0,5881,,Rodger Stanton,76
0230-WEQUW,United States,California,Woodland Hills,91364,555-531-2339,"34.153733, -118.593408",Male,No,31,4/26,Yes,No,66,No,No phone service,,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,0,5500,,Roberta Kennedy,40
3307-TLCUD,United States,California,Los Angeles,90001,555-465-8154,"33.973616, -118.24902",Male,No,25,12/22,Yes,No,17,No,No phone service,,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,34.4,592.75,0,4207,,Russel Meador,61
1830-IPXVJ,United States,California,Lafayette,94549,555-901-3369,"37.907777, -122.127161",Female,No,18,8/12,Yes,Yes,61,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,1311.6,0,6108,,Susan Miller,46
7250-EQKIY,United States,California,Fort Jones,96032,555-197-8472,"41.5837, -122.935922",Female,No,49,4/3,Yes,Yes,1,Yes,No,,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.45,50.45,1,2426,Competitor made better offer,Arthur Dunaway,73
4701-LKOZD,United States,California,Foresthill,95631,555-563-9253,"39.031876, -120.811141",Female,No,42,12/2,No,No,70,Yes,Yes,3,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6367.2,0,5150,,Brian Desorcy,40
8990-ZXLSU,United States,California,Sun City,92586,555-970-9737,"33.707483, -117.200006",Female,No,36,4/10,No,No,9,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.05,651.5,0,5121,,Donnie Clark,67
6416-YJTTB,United States,California,Downieville,95936,555-449-8777,"39.578792, -120.780786",Male,No,61,11/23,No,No,11,Yes,No,,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.5,795.65,0,2278,,Sarah Treadwell,42
0376-OIWME,United States,California,San Ysidro,92173,555-779-7652,"32.555828, -117.040073",Male,No,64,3/7,Yes,No,36,Yes,No,,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,3366.05,0,2701,,Alexander Padilla,43
2202-OUTMO,United States,California,Caruthers,93609,555-834-7376,"36.5276, -119.865999",Female,No,38,11/21,Yes,No,34,Yes,Yes,5,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),60.85,2003.6,0,3012,,William Bowl,26
0297-RBCSG,United States,California,San Francisco,94104,555-567-9706,"37.791222, -122.402241",Male,No,39,3/29,No,No,19,Yes,No,,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.35,1231.85,0,2051,,Isiah Friday,70
2888-ADFAO,United States,California,Palmdale,93551,555-464-4179,"34.613476, -118.256358",Female,No,37,8/10,Yes,Yes,47,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.3,1041.8,0,2861,,Stephen George,80
4195-PNGZS,United States,California,Irvine,92620,555-336-8216,"33.716136, -117.752574",Male,No,29,4/22,Yes,Yes,69,Yes,Yes,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1718.2,0,5295,,William Littleton,45
6653-CBBOM,United States,California,Compton,90221,555-793-3403,"33.885811, -118.206459",Female,No,59,1/5,No,No,1,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,1,5963,Service dissatisfaction,Mark Chavez,39
1794-SWWKL,United States,California,Dorris,96023,555-583-9195,"41.949216, -122.050062",Male,No,60,7/13,Yes,Yes,15,Yes,Yes,1,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.65,867.1,0,3974,,Elsie Carvalho,46
2115-BFTIW,United States,California,Clearlake Oaks,95423,555-149-7304,"39.07116, -122.598542",Male,No,31,11/6,No,No,25,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.95,1767.35,1,4881,Product dissatisfaction,Donna Heron,8
2150-UWTFY,United States,California,San Mateo,94402,555-103-6363,"37.556634, -122.317723",Female,No,46,12/25,Yes,Yes,22,Yes,No,,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.15,1422.05,1,4626,Service dissatisfaction,Joan Padilla,85
8747-UDCOI,United States,California,Sun City,92587,555-489-3384,"33.69887, -117.25071",Female,No,49,5/20,Yes,No,65,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1319.95,0,5076,,Eugene Woods,72
9959-WOFKT,United States,California,Los Angeles,90019,555-687-4222,"34.049841, -118.33846",Male,No,29,5/17,No,No,71,Yes,Yes,5,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),106.7,7382.25,0,4479,,William Ingram,65
8180-AKMJV,United States,California,Litchfield,96117,555-164-5022,"40.507272, -120.338228",Female,No,38,1/5,No,No,1,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,44.55,0,5825,,Denise Sandlin,37
1834-ABKHQ,United States,California,Upper Lake,95485,555-614-8456,"39.220368, -122.907693",Female,No,21,4/28,Yes,Yes,52,Yes,No,,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),50.95,2610.65,0,4298,,David Montgomery,66
1776-SPBWV,United States,California,Salinas,93907,555-331-2659,"36.77462, -121.664714",Female,No,20,7/5,Yes,Yes,34,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.1,682.1,0,2272,,Leona Wilkes,52
0471-ARVMX,United States,California,Kelseyville,95451,555-521-1644,"38.93496, -122.792243",Female,Yes,72,10/4,Yes,No,62,Yes,Yes,5,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.85,6312.9,0,5061,,Richard Penrod,99
9142-KZXOP,United States,California,Sylmar,91342,555-220-8347,"34.321621, -118.399841",Male,No,63,8/4,No,No,44,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,0,2053,,Ramona Stanley,23
8461-EFQYM,United States,California,San Jose,95119,555-708-4012,"37.233226, -121.78809",Female,No,54,4/3,No,No,38,Yes,Yes,5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.25,914.4,0,2997,,Thomas Neang,26
1936-UAFEH,United States,California,Pioneer,95666,555-788-8172,"38.546999, -120.271114",Female,No,60,11/15,No,No,68,Yes,Yes,2,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7279.35,0,5502,,Mirna Smith,59
1927-QEWMY,United States,California,Arcadia,91007,555-912-7157,"34.128284, -118.047732",Female,No,40,1/8,Yes,No,72,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1502.25,0,6302,,Frank Macdonald,26
6266-QHOJZ,United States,California,Lomita,90717,555-128-5466,"33.794209, -118.317354",Female,No,51,3/2,No,No,65,Yes,Yes,4,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,89.85,5844.65,0,6421,,Bruce Rodriguez,66
2947-DOMLJ,United States,California,Buena Park,90621,555-400-3013,"33.874224, -117.993368",Male,No,23,3/24,No,Yes,1,Yes,No,,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.6,50.6,1,3677,Service dissatisfaction,Norma Villa,90
2550-AEVRU,United States,California,Woodland Hills,91364,555-724-5887,"34.153733, -118.593408",Female,No,33,10/27,Yes,Yes,57,Yes,No,,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053,0,5660,,Lucinda Williamson,38
2480-SQIOB,United States,California,Woodland Hills,91364,555-436-8316,"34.153733, -118.593408",Male,No,40,10/19,Yes,Yes,4,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.8,169.65,0,2114,,Meryl Perry,42
6288-LBEAR,United States,California,Yountville,94599,555-414-6628,"38.421458, -122.365048",Female,No,43,1/4,No,No,23,Yes,No,,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.1,1783.75,0,3619,,Porter Bender,20
3039-MJSLN,United States,California,Cressey,95312,555-606-4436,"37.420273, -120.66527",Male,No,38,1/2,No,Yes,3,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.2,50.6,0,3594,,Larissa Anglin,49
0840-DFEZH,United States,California,Los Angeles,90036,555-444-9988,"34.070291, -118.349191",Female,No,17,6/22,No,No,7,Yes,Yes,3,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,564.65,0,4989,,Stephanie Burkhart,41
7576-ASEJU,United States,California,Azusa,91702,555-343-6964,"34.174493, -117.87068",Female,No,38,8/18,Yes,No,41,Yes,No,,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,0,5246,,Raymond Pulido,68
1989-PRJHP,United States,California,Pleasanton,94588,555-176-1861,"37.685052, -121.912061",Male,Yes,81,5/21,Yes,No,27,Yes,Yes,2,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1893.95,1,2377,Competitor had better devices,Larry Macdowell,77
2235-EZAIK,United States,California,Badger,93603,555-202-8465,"36.64545, -118.924982",Female,No,40,10/19,Yes,No,72,Yes,Yes,5,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.2,5401.9,0,4288,,Angela Lee,47
9436-ZBZCT,United States,California,Inglewood,90303,555-809-7516,"33.936291, -118.332639",Male,No,29,7/23,No,No,14,Yes,Yes,1,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.95,1178.4,1,5463,Attitude of support person,Trang Satterfield,100
3638-WEABW,United States,California,Los Angeles,90025,555-492-8062,"34.046174, -118.446333",Female,No,24,10/25,Yes,No,58,Yes,Yes,5,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),59.9,3505.1,0,6407,,Francis Sullivan,64
1614-JBEBI,United States,California,Georgetown,95634,555-211-7400,"38.9386, -120.785514",Female,No,58,10/10,No,No,8,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.7,137.6,0,3330,,Karen Petersen,58
5063-IUOKK,United States,California,Santa Barbara,93111,555-924-1627,"34.460197, -119.802602",Male,No,49,5/26,No,No,13,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,265.75,0,2016,,Marie Beaudry,64
5384-ZTTWP,United States,California,Yuba City,95991,555-737-7327,"39.02741, -121.614982",Female,No,46,2/17,Yes,Yes,15,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,272.95,0,4167,,Angela Norton,58
7225-CBZPL,United States,California,Earlimart,93219,555-134-7731,"35.858054, -119.305858",Male,Yes,75,10/19,Yes,No,17,Yes,Yes,3,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.8,1563.9,0,4831,,Justin Corley,95
6215-NQCPY,United States,California,Yreka,96097,555-539-7922,"41.764869, -122.671316",Male,No,47,4/26,No,No,15,Yes,Yes,2,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,1566.75,0,4157,,Julia Stewart,77
5071-FBJFS,United States,California,Redding,96001,555-615-1261,"40.587919, -122.464732",Female,No,22,9/17,Yes,Yes,4,Yes,No,,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.3,217.1,0,3147,,Joan Smith,44
5296-BFCYD,United States,California,San Fernando,91340,555-132-8916,"34.286131, -118.435969",Male,No,46,9/29,Yes,Yes,46,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.1,936.85,0,3392,,Rodger Bassett,58
7351-KYHQH,United States,California,Montague,96064,555-115-5026,"41.759864, -122.379175",Female,Yes,78,8/17,No,No,7,Yes,No,,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.95,493.65,0,4615,,Jon Henderson,78
3580-GICBM,United States,California,Clovis,93611,555-243-7077,"36.917652, -119.593757",Female,No,17,9/11,Yes,Yes,61,Yes,Yes,3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.2,1445.2,0,6201,,Jennifer Edwards,30
4837-PZTIC,United States,California,Torrance,90504,555-632-9122,"33.867257, -118.330794",Female,No,55,3/19,No,No,47,No,No phone service,,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,41.9,1875.25,0,2540,,William Ownbey,58
4807-IZYOZ,United States,California,North Palm Springs,92258,555-152-3599,"33.906496, -116.569499",Female,No,34,4/3,No,No,51,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1020.75,0,4725,,Jason Avery,27
2607-DHDAK,United States,California,Bakersfield,93307,555-546-8504,"35.280113, -118.962329",Male,No,19,4/20,Yes,Yes,72,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1414.65,0,5027,,Troy Herrera,20
2592-YKDIF,United States,California,North Highlands,95660,555-755-6193,"38.671295, -121.388251",Female,No,26,1/19,No,No,1,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,20.35,0,5774,,Jean Brantley,37
8564-LDKFL,United States,California,Big Bar,96010,555-235-8458,"40.775272, -123.287414",Male,No,22,3/26,Yes,No,40,Yes,Yes,3,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106,4178.65,0,5118,,Cheryl Cook,62
7560-QJAVJ,United States,California,Biggs,95917,555-738-6990,"39.457388, -121.818201",Female,No,22,3/16,No,No,70,Yes,No,,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,0,5474,,Mickie Kradel,60
3347-YJZZE,United States,California,Los Osos,93402,555-620-7402,"35.279984, -120.824288",Male,No,17,9/4,Yes,Yes,29,Yes,Yes,3,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.1,2211.8,0,4558,,Avis Brown,36
6169-PPETC,United States,California,Brentwood,94513,555-857-1969,"37.908242, -121.682472",Male,No,52,11/14,Yes,Yes,35,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,759.35,0,2009,,Anthony Joiner,21
2498-XLDZR,United States,California,San Diego,92113,555-625-5637,"32.697098, -117.116587",Female,No,47,9/20,Yes,Yes,32,Yes,No,,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,73.6,2316.85,0,4343,,Barbara Paine,65
8467-WYNSR,United States,California,Clayton,94517,555-290-9515,"37.881842, -121.848111",Male,No,16,10/13,No,No,22,Yes,No,,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.1,1253.15,0,2729,,Lucille Jennings,66
3841-NFECX,United States,California,Los Angeles,90033,555-655-9804,"34.050198, -118.210946",Female,Yes,81,3/12,Yes,No,71,Yes,Yes,5,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),96.35,6766.95,0,5309,,Lori Billingsley,77
0104-PPXDV,United States,California,San Diego,92113,555-280-8407,"32.697098, -117.116587",Male,No,61,9/17,Yes,No,58,Yes,No,,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),50.3,2878.55,0,5232,,Kristel Parker,54
5207-PLSTK,United States,California,La Habra,90631,555-650-8342,"33.940619, -117.9513",Male,No,32,6/4,Yes,Yes,1,Yes,No,,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.75,48.75,0,5068,,Felix Lovell,47
8725-JEDFD,United States,California,Calabasas,91302,555-110-8153,"34.130861, -118.68346",Male,No,16,4/25,No,No,27,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,1793.25,0,3241,,Kelly Wells,56
5433-KYGHE,United States,California,Avila Beach,93424,555-595-5241,"35.186644, -120.728305",Female,No,61,3/4,No,Yes,14,Yes,Yes,3,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86,1164.05,0,5494,,Eric Land,37
8562-GHPPI,United States,California,San Leandro,94577,555-562-1350,"37.717196, -122.159338",Female,No,15,8/23,No,No,1,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.8,19.8,0,3129,,Kelly Fuller,61
1104-FEJAM,United States,California,Richgrove,93261,555-286-9519,"35.809921, -119.127437",Male,No,49,3/14,Yes,Yes,28,Yes,Yes,4,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,64.4,1802.15,0,2434,,Kathryn Chu,66
6143-JQKEA,United States,California,Adelanto,92301,555-891-3909,"34.667815, -117.536183",Male,No,43,9/22,No,No,10,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.8,436.2,0,5586,,Luis Bailey,36
3774-VBNXY,United States,California,Hawaiian Gardens,90716,555-806-2273,"33.830431, -118.074071",Female,No,37,11/26,Yes,No,64,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,0,4557,,Leroy Mcdonald,42
6029-CSMJE,United States,California,Forest Ranch,95942,555-615-5093,"40.077028, -121.494168",Male,No,37,6/5,No,No,17,No,No phone service,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.65,440.2,0,3090,,Elizabeth Molina,36
7013-PSXHK,United States,California,Lagunitas,94938,555-210-1872,"38.021772, -122.691744",Female,No,21,9/14,No,No,40,Yes,Yes,2,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,80.75,3208.65,0,2047,,Edward Allison,20
5032-MIYKT,United States,California,Weott,95571,555-419-1278,"40.310119, -123.909449",Female,No,31,5/10,No,No,1,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,0,4056,,Victoria Lee,72
4881-JVQOD,United States,California,Oxnard,93030,555-698-8648,"34.223244, -119.18012",Male,Yes,81,3/6,Yes,Yes,10,No,No phone service,,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.55,362.6,0,5248,,Margaret Ecton,94
3957-HHLMR,United States,California,Aguanga,92536,555-917-4236,"33.482243, -116.827173",Female,No,25,9/25,Yes,No,70,Yes,Yes,2,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.2,4543.15,0,6316,,Katherine Dubinsky,75
2960-NKRSO,United States,California,Mad River,95552,555-982-6381,"40.390301, -123.412327",Male,No,15,2/2,No,No,24,Yes,No,,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.95,2107.15,0,5421,,Ethel Nixon,38
7666-WKRON,United States,California,Riverbank,95367,555-651-7235,"37.734971, -120.954271",Female,No,32,9/8,No,No,39,Yes,No,,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.45,3201.55,1,2224,Lack of self-service on Website,Peter Adams,92
8174-LNWMW,United States,California,Tustin,92782,555-672-8112,"33.738543, -117.785046",Female,No,49,2/23,No,No,31,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,689.35,0,5581,,Saul Sanmiguel,71
2205-YMZZJ,United States,California,Clovis,93612,555-314-8749,"36.814539, -119.711868",Male,Yes,77,9/23,No,No,7,Yes,Yes,4,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,546.95,1,2015,Competitor made better offer,Rosie Gambrill,80
0940-OUQEC,United States,California,Winters,95694,555-746-7735,"38.578604, -122.024579",Male,No,20,3/20,No,No,10,Yes,Yes,1,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.7,788.8,1,3492,Competitor offered more data,Carmen Carter,25
1735-XMJVH,United States,California,Sacramento,95818,555-129-1563,"38.556306, -121.495817",Male,No,37,4/30,Yes,Yes,8,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.35,152.6,0,5416,,Kristy Cloutier,23
4190-MFLUW,United States,California,Los Angeles,90020,555-619-5909,"34.066367, -118.309868",Female,No,40,3/6,Yes,No,10,Yes,No,,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),55.2,528.35,1,5925,Competitor offered higher download speeds,Jacqueline Smith,72
0058-EVZWM,United States,California,Stockton,95209,555-600-1019,"38.044523, -121.348048",Female,No,49,10/22,Yes,No,55,Yes,Yes,4,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.8,4959.6,0,5875,,George Hunnings,62
7517-SAWMO,United States,California,Granada Hills,91344,555-844-5879,"34.291273, -118.505104",Female,No,41,11/21,Yes,No,19,Yes,No,,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.2,1441.1,1,4718,Attitude of support person,Roger Curtis,78
