CustomerID,Country,State,City,Zip Code,Phone Number,Lat Long,Gender,Senior Citizen,Age,Birthday,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Number of Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Churn Reason,Name,Churn Score
6870-ECSHE,United States,California,Sun City,92586,555-955-2432,"33.707483, -117.200006",Female,No,32,8/30,No,No,2,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,34.8,0,4196,,Patricia Mccormack,39
8747-UDCOI,United States,California,Sun City,92587,555-489-3384,"33.69887, -117.25071",Female,No,49,5/20,Yes,No,65,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1319.95,0,5076,,Eugene Woods,72
4626-OZDTJ,United States,California,Wildomar,92595,555-858-6978,"33.617108, -117.253349",Female,No,18,10/5,Yes,No,51,Yes,Yes,4,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),78.65,3950.85,0,5408,,Walter Breaux,20
9169-BSVIN,United States,California,Winchester,92596,555-278-1065,"33.657433, -117.04254",Male,No,25,9/15,No,No,12,Yes,Yes,1,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.75,827.05,0,3521,,Rebecca Reyes,54
8194-PEEBY,United States,California,Irvine,92604,555-755-7585,"33.688546, -117.788091",Female,No,31,4/2,Yes,Yes,24,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,533.5,0,4158,,Armando Mccreedy,39
6872-HXFNF,United States,California,Irvine,92606,555-120-5460,"33.703976, -117.824172",Female,No,16,5/6,Yes,No,64,Yes,Yes,3,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),58.35,3756.45,0,5331,,Christopher Ward,76
7145-FEJWU,United States,California,San Francisco,94134,555-933-7189,"37.721052, -122.413573",Female,No,61,11/15,No,Yes,12,Yes,Yes,1,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,1275.65,0,5913,,James Owen,63
8387-UGUSU,United States,California,Irvine,92614,555-377-3742,"33.680302, -117.833296",Female,No,37,8/8,Yes,Yes,15,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,284.3,0,3591,,Lisa Dipippo,53
8384-FZBJK,United States,California,San Mateo,94404,555-777-8726,"37.556094, -122.272437",Female,No,16,5/5,Yes,Yes,57,Yes,Yes,4,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,5611.7,0,6351,,Melissa Smith,29
1767-TGTKO,United States,California,Dana Point,92629,555-334-7705,"33.477923, -117.705314",Female,No,29,3/8,Yes,Yes,8,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.45,411.75,0,4651,,Kari Schoch,26
8439-LTUGF,United States,California,Lake Forest,92630,555-361-8155,"33.644849, -117.684254",Male,No,47,10/8,No,No,10,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20,198.6,0,4802,,Gregory Hundley,70
8805-JNRAZ,United States,California,Huntington Beach,92646,555-861-1933,"33.666301, -117.969501",Female,No,47,4/4,No,No,2,Yes,No,,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.2,103.7,0,2342,,Christopher Millward,25
6418-HNFED,United States,California,Huntington Beach,92648,555-814-1311,"33.679659, -118.016195",Male,No,54,2/18,Yes,No,51,Yes,No,,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.25,4089.45,0,5340,,Thomas Esposito,79
0206-OYVOC,United States,California,Huntington Beach,92649,555-466-1888,"33.721917, -118.043237",Female,No,47,2/17,Yes,Yes,46,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.25,864.2,0,5596,,Michael Reed,29
7291-CDTMJ,United States,California,Laguna Beach,92651,555-687-2304,"33.570023, -117.773669",Male,No,32,12/22,No,No,1,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.65,19.65,0,3075,,Dudley May,54
8325-QRPZR,United States,California,Benicia,94510,555-723-6489,"38.113533, -122.11926",Female,No,55,7/5,No,No,7,Yes,No,,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.15,525,0,4216,,Jennifer Conklin,29
2262-SLNVK,United States,California,Birds Landing,94512,555-677-4087,"38.140719, -121.838298",Female,No,38,7/25,No,No,1,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,70.1,0,2475,,Clifton Cain,69
7691-KGKGP,United States,California,Aliso Viejo,92656,555-113-7963,"33.571259, -117.731917",Male,No,53,2/12,Yes,Yes,53,Yes,No,,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65,3363.8,0,5534,,Crystal Pearson,46
6481-ESCNL,United States,California,Clayton,94517,555-716-1304,"37.881842, -121.848111",Female,No,25,8/31,No,No,29,Yes,Yes,5,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.55,2878.75,0,4847,,June Moton,34
3675-EQOZA,United States,California,Newport Beach,92660,555-310-3110,"33.634626, -117.874882",Male,No,54,11/15,No,No,5,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.65,93.55,0,5597,,Norman Wolcott,56
0840-DCNZE,United States,California,Newport Beach,92661,555-633-9236,"33.601309, -117.902304",Male,No,45,8/23,No,No,47,Yes,No,,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),86.95,4138.9,0,5631,,Cynthia Hendershot,68
1732-FEKLD,United States,California,Newport Beach,92662,555-319-9024,"33.606336, -117.893042",Female,No,54,8/23,No,No,54,Yes,Yes,3,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),94.75,5121.75,0,5665,,Carrie Plungy,52
9862-KJTYK,United States,California,Newport Beach,92663,555-208-4976,"33.62251, -117.927024",Male,No,26,4/2,No,Yes,19,No,No phone service,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.35,566.1,0,3072,,Paul Chisum,42
0479-HMSWA,United States,California,San Clemente,92672,555-198-7280,"33.429488, -117.609432",Female,No,55,11/20,No,Yes,26,Yes,No,,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.45,2715.3,0,5980,,James Householder,61
5854-KSRBJ,United States,California,San Clemente,92673,555-337-7505,"33.4725, -117.584273",Male,No,54,1/2,Yes,Yes,70,Yes,Yes,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1782.05,0,4954,,Heather Kennedy,72
1550-EENBN,United States,California,Concord,94519,555-188-1438,"37.990118, -122.012188",Female,No,55,9/6,No,No,31,Yes,Yes,3,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.35,3205.6,0,5320,,Lynda Pike,67
5701-SVCWR,United States,California,Laguna Niguel,92677,555-731-4003,"33.529047, -117.701175",Female,No,40,2/7,No,Yes,1,Yes,Yes,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24,24,0,2559,,Connie Brown,30
3129-AAQOU,United States,California,Trabuco Canyon,92679,555-552-6574,"33.631119, -117.567346",Female,No,60,2/1,Yes,Yes,19,Yes,Yes,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.6,485.9,0,5038,,Ruth Maddux,25
4922-CVPDX,United States,California,Westminster,92683,555-774-1867,"33.752591, -117.993661",Female,No,61,11/26,Yes,No,26,Yes,No,,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.5,1905.7,0,3596,,Robert Czelusniak,43
1357-BIJKI,United States,California,Mission Viejo,92691,555-371-1277,"33.611945, -117.665867",Male,No,55,4/29,Yes,No,50,Yes,Yes,5,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,4858.7,0,5154,,Gabriele Gonzalez,43
1099-BTKWT,United States,California,Mission Viejo,92692,555-102-5203,"33.60693, -117.644253",Female,No,33,11/9,Yes,No,68,No,No phone service,,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.4,3723.65,0,4897,,Katherine Doremus,66
3130-ICDUP,United States,California,Hercules,94547,555-725-6913,"37.991259, -122.214945",Female,No,34,3/29,No,Yes,2,Yes,Yes,1,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),80.55,188.1,0,5346,,Michael Clement,27
7340-KEFQE,United States,California,Santa Ana,92703,555-446-9775,"33.748635, -117.906125",Female,No,58,1/3,Yes,Yes,51,No,No phone service,,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),34.2,1782,0,6404,,Sharon Bunch,52
4570-QHXHL,United States,California,Santa Ana,92704,555-114-8012,"33.719869, -117.907063",Female,No,65,12/13,No,No,9,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.75,405.7,0,5644,,Lucy Cole,51
0880-FVFWF,United States,California,Livermore,94550,555-444-9934,"37.571748, -121.659562",Male,No,57,2/13,No,No,56,Yes,Yes,5,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.4,4922.4,0,4449,,Noe Slattery,33
2223-GDSHL,United States,California,Fountain Valley,92708,555-868-1993,"33.712036, -117.950113",Male,No,49,5/10,Yes,Yes,71,Yes,Yes,5,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,8297.5,0,6481,,Carlos Smith,69
9470-RTWDV,United States,California,Tustin,92782,555-331-4099,"33.738543, -117.785046",Male,No,40,11/23,Yes,Yes,26,Yes,Yes,5,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82,2083.1,0,3973,,Patricia Billingsley,73
2176-OSJUV,United States,California,Anaheim,92801,555-369-1614,"33.844983, -117.952151",Male,No,53,10/15,Yes,No,71,Yes,Yes,1,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),65.15,4681.75,0,4384,,James Lajoie,30
9348-YVOMK,United States,California,Anaheim,92802,555-814-4398,"33.807864, -117.923782",Male,No,63,12/23,No,No,4,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.8,176.2,0,5565,,Andrew Carpenter,39
2792-LSHWX,United States,California,Fremont,94555,555-387-7342,"37.555473, -122.080312",Female,No,65,3/26,No,No,1,Yes,No,,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,83.4,83.4,0,5960,,Connie White,52
4391-LNRXK,United States,California,Port Costa,94569,555-587-8011,"38.035707, -122.196821",Male,No,34,12/15,No,No,22,Yes,No,,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.95,2142.8,0,4242,,Juan Glover,60
5609-IMCGG,United States,California,Suisun City,94585,555-639-6200,"38.197907, -122.017258",Female,No,21,12/8,No,No,15,Yes,Yes,5,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.35,1302.65,0,3314,,Lori Pizzo,40
2592-HODOV,United States,California,Brea,92823,555-365-8243,"33.924143, -117.79387",Male,No,30,7/17,No,No,13,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,259.65,0,2823,,Tamara Hazel,24
7995-ZHHNZ,United States,California,Fullerton,92832,555-153-8234,"33.868316, -117.929029",Male,No,43,7/22,Yes,No,42,Yes,Yes,2,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),56.1,2386.85,0,5904,,Ron Jones,72
3824-RHKVR,United States,California,Fullerton,92833,555-629-1799,"33.877639, -117.961212",Female,No,18,5/17,No,No,17,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,340.35,0,4222,,James Wiant,40
5989-AXPUC,United States,California,Garden Grove,92840,555-381-7258,"33.787165, -117.931889",Female,No,43,7/16,Yes,No,68,Yes,Yes,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,118.6,7990.05,0,4175,,Loraine Hill,42
4979-HPRFL,United States,California,Garden Grove,92841,555-667-5479,"33.786738, -117.982564",Male,No,24,11/12,Yes,Yes,56,Yes,Yes,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.15,1402.25,0,5137,,Tanya Breedon,25
8590-OHDIW,United States,California,Garden Grove,92843,555-516-8370,"33.764018, -117.931507",Female,No,31,10/21,Yes,Yes,38,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,749.35,0,4686,,David Leonard,79
8015-IHCGW,United States,California,Garden Grove,92844,555-624-7913,"33.766476, -117.969795",Female,No,18,12/3,Yes,Yes,72,Yes,Yes,5,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.5,8425.15,0,4017,,Jerry Akbar,67
2332-TODQS,United States,California,Garden Grove,92845,555-591-3540,"33.782955, -118.026456",Female,No,28,2/19,No,No,48,Yes,Yes,5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.05,1171.5,0,3642,,Diane Ozaeta,24
4191-XOVOM,United States,California,Oakland,94611,555-731-5841,"37.828416, -122.216005",Male,No,43,2/1,No,No,63,Yes,Yes,3,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.4,6713.2,0,4551,,Lisa Emmert,58
8008-OTEZX,United States,California,Villa Park,92861,555-272-7425,"33.817473, -117.810462",Female,No,60,2/3,Yes,Yes,35,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,708.8,0,3739,,Beverly Reid,46
2773-OVBPK,United States,California,Orange,92865,555-135-7452,"33.828779, -117.848299",Male,No,63,8/16,Yes,No,67,Yes,Yes,3,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.3,7567.2,0,4469,,Jeffery Meadows,77
5999-LCXAO,United States,California,Orange,92866,555-247-3888,"33.784597, -117.844535",Female,No,32,9/15,No,No,1,No,No phone service,,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.9,29.9,0,4155,,Phoebe Graham,70
5213-TWWJU,United States,California,Richmond,94804,555-186-9003,"37.921034, -122.341798",Male,No,33,3/28,No,No,28,Yes,No,,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91,2626.15,0,2448,,Mercedes Robertson,21
4803-LBYPN,United States,California,Orange,92868,555-558-4003,"33.787796, -117.875928",Male,No,41,6/3,Yes,Yes,34,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,635.9,0,4985,,Richard Oakes,40
1110-KYLGQ,United States,California,Campbell,95008,555-252-8449,"37.279689, -121.954567",Female,No,32,3/2,No,No,63,Yes,Yes,5,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.25,6780.1,0,5331,,Virginia Carbaugh,60
1093-YSWCA,United States,California,Corona,92881,555-317-6801,"33.833686, -117.513063",Male,No,43,6/24,No,No,11,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,223.15,0,5433,,Darlene Rice,48
3882-IYOIJ,United States,California,Yorba Linda,92886,555-694-7666,"33.897253, -117.792202",Female,No,37,11/12,Yes,Yes,60,Yes,Yes,2,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.25,6758.45,0,5328,,Lauren Bynum,77
8749-TZYEC,United States,California,Yorba Linda,92887,555-781-7019,"33.884073, -117.732197",Male,No,31,5/29,Yes,No,72,Yes,Yes,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.8,1874.3,0,6251,,Debra Paoli,30
1755-FZQEC,United States,California,Ventura,93001,555-386-9187,"34.360261, -119.306383",Male,No,25,2/4,No,No,39,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,791.15,0,4041,,Maria Harris,53
3115-JPJDD,United States,California,Ventura,93003,555-777-6893,"34.279221, -119.221437",Female,No,27,3/29,Yes,No,59,Yes,No,,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.25,4639.45,0,4709,,Leonel Barnes,49
2250-IVBWA,United States,California,San Jose,95112,555-850-4072,"37.343827, -121.883119",Male,No,64,3/4,Yes,Yes,64,Yes,No,,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.05,5135.35,0,5168,,David Black,36
6339-TBELP,United States,California,Fillmore,93015,555-231-9974,"34.408161, -118.865111",Male,No,25,1/27,No,No,71,Yes,Yes,3,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),86.4,6172,0,4069,,Eric Towner,76
7964-YESJC,United States,California,Moorpark,93021,555-534-9894,"34.312945, -118.858169",Female,No,65,10/7,Yes,No,24,Yes,Yes,1,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,66.3,1559.45,0,2235,,Tonya Jemmott,46
9506-UXUSK,United States,California,San Jose,95116,555-115-9884,"37.350284, -121.852855",Male,No,54,3/1,No,No,13,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,931.75,0,4599,,Crystal Campbell,71
9938-ZREHM,United States,California,Oxnard,93033,555-370-5351,"34.156629, -119.117218",Female,No,38,11/4,Yes,No,37,Yes,Yes,5,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,72.1,2658.4,0,2703,,Joe Edwards,71
7950-XWOVN,United States,California,Oxnard,93035,555-189-9255,"34.18454, -119.224666",Male,No,34,11/30,No,No,11,No,No phone service,,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,34.7,383.55,0,4310,,Michael Howell,33
3572-UOLYZ,United States,California,San Jose,95118,555-468-8442,"37.255479, -121.889838",Female,No,52,12/22,No,Yes,46,Yes,Yes,4,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3958.85,0,5756,,Debora Schimmel,39
9702-AIUJO,United States,California,Santa Paula,93060,555-356-2530,"34.402343, -119.094824",Male,No,38,3/9,Yes,Yes,50,Yes,No,,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.8,2230.85,0,6115,,Carol Henrick,65
8849-PRIQJ,United States,California,Simi Valley,93063,555-328-9461,"34.296813, -118.685703",Female,No,45,3/4,Yes,Yes,67,Yes,Yes,4,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.4,7281.6,0,4103,,Betty Matherly,70
8851-RAGOV,United States,California,Simi Valley,93065,555-314-7611,"34.269449, -118.768471",Female,No,16,1/24,Yes,No,25,Yes,No,,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.05,1837.7,0,5620,,Joseph Stearns,79
5396-IZEPB,United States,California,Summerland,93067,555-974-7134,"34.420998, -119.60137",Male,No,16,4/8,No,No,9,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,180.7,0,4194,,George Keely,78
1729-VLAZJ,United States,California,Santa Barbara,93101,555-139-2270,"34.419203, -119.710008",Female,No,56,3/5,No,Yes,10,No,No phone service,,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,411.45,0,2876,,Natasha Labo,52
8285-ABVLB,United States,California,Santa Barbara,93103,555-565-3398,"34.438581, -119.685368",Female,No,37,5/26,Yes,No,70,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1328.35,0,4311,,Steven Gaynor,52
0701-TJSEF,United States,California,Santa Barbara,93105,555-604-5910,"34.037342, -119.80079",Male,No,26,2/25,No,No,9,Yes,No,,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,0,4366,,Terry Dretzka,27
5712-VBOXD,United States,California,Santa Barbara,93108,555-886-6398,"34.457541, -119.631072",Female,No,36,5/27,No,No,4,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,68.45,0,5221,,Pearl Jimenez,47
6629-LADHQ,United States,California,Santa Barbara,93109,555-986-1746,"34.406256, -119.726936",Female,No,60,12/25,No,No,2,Yes,No,,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.95,123.05,0,5968,,Henry Lopez,78
1559-DTODC,United States,California,Santa Barbara,93111,555-461-8842,"34.460197, -119.802602",Male,No,43,9/23,No,No,19,No,No phone service,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,468.35,0,3784,,James Nelson,75
4797-MIWUM,United States,California,Goleta,93117,555-637-4166,"34.489983, -120.091246",Male,No,51,1/23,Yes,Yes,7,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.25,174.7,0,3149,,Charles Hutchens,59
4537-CIBHB,United States,California,Arvin,93203,555-759-3054,"35.116307, -118.817644",Female,No,20,10/4,Yes,Yes,9,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,172.35,0,4272,,Paul Jinkens,26
4324-AHJKS,United States,California,Buttonwillow,93206,555-766-6441,"35.451402, -119.488413",Female,No,44,10/7,No,No,5,Yes,No,,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.8,300.4,0,5104,,Martin Longo,33
4355-CVPVS,United States,California,California Hot Springs,93207,555-122-7540,"35.865795, -118.69759",Female,No,32,6/5,Yes,Yes,56,Yes,No,,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),88.9,4968,0,4170,,Martha Thomason,71
4495-LHSSK,United States,California,Camp Nelson,93208,555-972-5572,"36.057458, -118.591951",Female,No,57,8/13,No,Yes,18,Yes,Yes,1,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,57.65,992.7,0,3425,,Vida Lewis,77
5915-ANOEI,United States,California,Corcoran,93212,555-669-6026,"36.04533, -119.532424",Male,No,64,7/6,Yes,No,70,Yes,Yes,2,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,79.15,5536.5,0,4408,,Loura Harris,74
9861-PDSZP,United States,California,Delano,93215,555-946-8446,"35.772244, -119.209689",Female,No,35,6/13,No,No,72,Yes,Yes,5,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.05,7806.6,0,5430,,Allison Oliver,39
4760-THGOT,United States,California,San Jose,95134,555-504-5228,"37.42765, -121.945416",Female,No,41,4/19,Yes,No,43,Yes,Yes,2,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,4107.3,0,4392,,Richard Gutierrez,59
6704-UTUKK,United States,California,Exeter,93221,555-815-1560,"36.301689, -119.018233",Male,No,15,12/8,Yes,No,29,No,No phone service,,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,0,5074,,Nora Swartz,38
2019-HDCZY,United States,California,Farmersville,93223,555-816-9234,"36.29878, -119.201028",Male,No,64,5/10,Yes,No,63,Yes,Yes,5,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,102.6,6296.75,0,4004,,Florencio Jackson,77
8788-DOXSU,United States,California,Frazier Park,93225,555-171-9209,"34.827662, -118.999073",Male,No,47,11/17,No,No,59,Yes,No,,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),61.35,3645.5,0,6250,,Teresa Blankenship,27
7404-JLKQG,United States,California,Glennville,93226,555-498-4480,"35.735694, -118.738483",Female,No,44,2/23,No,No,3,Yes,No,,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.55,161.45,0,4099,,Thelma Martinez,68
7421-ZLUPA,United States,California,Hanford,93230,555-445-5298,"36.29223, -119.622676",Female,No,15,9/8,No,No,8,No,No phone service,,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,29.25,226.95,0,2038,,Clyde Tyler,33
3274-NSDWE,United States,California,Ivanhoe,93235,555-141-2189,"36.385818, -119.224243",Female,No,56,11/4,No,No,68,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,1441.65,0,6161,,Armando Riley,57
2632-IVXVF,United States,California,Kernville,93238,555-307-6633,"35.852892, -118.397782",Female,No,50,5/12,Yes,Yes,68,Yes,Yes,5,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.75,7511.3,0,4967,,Shanon Butler,78
8915-NNTRC,United States,California,Lake Isabella,93240,555-675-5939,"35.607875, -118.466318",Male,No,58,7/26,Yes,Yes,72,Yes,Yes,2,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.7,7919.8,0,4351,,David Coughlin,20
5914-GXMDA,United States,California,Lamont,93241,555-498-7954,"35.245035, -118.905553",Female,No,45,3/4,Yes,No,32,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,593.2,0,5817,,Diane Bennett,63
7463-IFMQU,United States,California,Laton,93242,555-468-4453,"36.444232, -119.718285",Female,No,60,7/28,Yes,No,72,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1423.65,0,4747,,Mary Ishee,62
0581-MDMPW,United States,California,San Jose,95148,555-668-6647,"37.339533, -121.777179",Female,No,54,8/27,No,No,24,Yes,Yes,4,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.95,2072.75,0,5557,,Angela Maybee,23
2541-YGPKE,United States,California,Lemon Cove,93244,555-101-6684,"36.462671, -118.997291",Male,No,62,7/5,Yes,Yes,42,Yes,No,,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),63.7,2763.35,0,3764,,Shirley Caraballo,43
5382-TEMLV,United States,California,Lindsay,93247,555-211-2748,"36.205465, -119.085807",Male,No,20,5/16,No,No,45,Yes,No,,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.9,2298.55,0,5274,,John Howell,32
3441-CGZJH,United States,California,Lost Hills,93249,555-663-7370,"35.637715, -119.893068",Female,No,51,6/24,Yes,Yes,43,No,No phone service,,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.4,2640.55,0,2725,,Heather Gray,79
